gid, aid, data
17513,29,1
17513,41,1
17513,51,1
17513,56,0
17513,64,0
17513,65,3
17513,67,0
17513,77,1
17513,81,9
17513,84,0
17513,90,0
17513,91,3
17513,97,0
17513,98,0
17513,102,8
17513,103,3
17513,115,4
17513,117,0
17513,119,1
17513,121,0
17513,125,7
17513,127,6
17513,138,30
17513,141,0
17513,149,1
17520,8,1
17520,52,0
17520,58,41
17520,77,4
17520,85,0
17520,87,13
17520,91,11
17520,93,8
17520,96,0
17520,98,0
17520,122,7
17520,128,6
17520,134,0
17520,143,1
17521,58,1
17521,123,85
17521,131,12
17525,59,84
17525,75,11
17525,130,3
17526,8,11
17526,43,1
17526,85,2
17526,114,0
17526,128,3
17526,154,79
17527,5,0
17527,7,1
17527,17,41
17527,18,1
17527,50,0
17527,53,0
17527,59,0
17527,62,0
17527,83,0
17527,88,1
17527,94,3
17527,97,0
17527,101,1
17527,107,0
17527,113,1
17527,114,0
17527,131,0
17527,138,39
17527,152,0
17527,158,1
17527,159,0
17531,0,0
17531,1,2
17531,2,1
17531,5,0
17531,6,0
17531,11,3
17531,12,0
17531,13,0
17531,15,0
17531,18,0
17531,20,0
17531,22,1
17531,29,0
17531,31,3
17531,32,0
17531,34,0
17531,35,3
17531,37,0
17531,39,0
17531,44,0
17531,54,0
17531,58,0
17531,59,1
17531,70,0
17531,75,4
17531,80,0
17531,83,3
17531,90,0
17531,92,0
17531,95,0
17531,100,0
17531,101,0
17531,112,0
17531,113,4
17531,116,0
17531,129,21
17531,137,0
17531,138,28
17531,147,0
17531,158,0
17531,159,7
17534,0,0
17534,31,7
17534,74,1
17534,99,5
17534,154,85
17536,0,1
17536,1,3
17536,7,8
17536,10,54
17536,16,1
17536,18,1
17536,28,6
17536,31,1
17536,35,0
17536,43,1
17536,44,1
17536,51,0
17536,60,0
17536,79,3
17536,85,10
17536,90,0
17536,95,0
17536,97,0
17536,131,0
17536,148,2
17536,154,0
17536,158,0
17537,2,0
17537,14,2
17537,15,48
17537,16,0
17537,21,2
17537,28,0
17537,31,0
17537,35,1
17537,49,1
17537,76,2
17537,82,1
17537,90,0
17537,92,1
17537,97,1
17537,104,7
17537,119,0
17537,132,0
17537,137,0
17537,138,26
17538,6,13
17538,92,32
17538,98,3
17538,102,9
17538,103,41
17542,0,0
17542,3,16
17542,7,0
17542,13,0
17542,16,2
17542,19,0
17542,30,4
17542,35,0
17542,39,10
17542,44,0
17542,54,1
17542,59,37
17542,68,2
17542,94,2
17542,113,1
17542,121,1
17542,130,12
17542,157,5
17551,151,100
17552,0,0
17552,4,10
17552,27,14
17552,38,68
17552,60,7
17554,4,0
17554,60,0
17554,94,98
17555,15,3
17555,19,13
17555,38,25
17555,41,2
17555,61,0
17555,107,1
17555,108,28
17555,111,24
17561,5,11
17561,9,0
17561,11,68
17561,16,0
17561,32,3
17561,50,8
17561,59,2
17561,112,3
17561,143,0
17561,148,0
17572,84,97
17572,122,2
17573,12,4
17573,96,9
17573,132,78
17573,147,6
17574,4,1
17574,78,46
17574,135,2
17574,151,48
17575,0,6
17575,25,0
17575,32,25
17575,33,38
17575,69,1
17575,72,2
17575,113,2
17575,115,8
17575,131,3
17575,145,4
17575,158,5
17576,10,41
17576,79,4
17576,94,53
17577,0,0
17577,15,3
17577,17,0
17577,22,0
17577,24,1
17577,29,1
17577,34,3
17577,39,8
17577,45,0
17577,49,0
17577,55,6
17577,56,0
17577,66,0
17577,73,13
17577,77,2
17577,79,2
17577,84,0
17577,86,1
17577,97,0
17577,101,5
17577,110,0
17577,120,0
17577,121,0
17577,124,0
17577,126,0
17577,138,3
17577,139,40
17577,147,0
17580,0,1
17580,13,0
17580,28,2
17580,32,0
17580,42,0
17580,64,0
17580,86,2
17580,108,0
17580,113,85
17580,124,2
17580,138,4
17580,157,0
17585,11,82
17585,99,17
17588,0,0
17588,1,2
17588,2,8
17588,6,0
17588,11,1
17588,17,0
17588,22,1
17588,25,3
17588,27,1
17588,39,0
17588,50,6
17588,57,0
17588,66,0
17588,67,4
17588,71,2
17588,76,0
17588,77,5
17588,85,0
17588,89,10
17588,95,4
17588,100,7
17588,101,3
17588,107,0
17588,115,2
17588,119,3
17588,136,1
17588,143,4
17588,145,8
17588,147,1
17588,148,1
17588,149,9
17590,1,0
17590,5,0
17590,10,2
17590,11,0
17590,13,0
17590,16,2
17590,18,0
17590,27,0
17590,31,10
17590,34,0
17590,35,2
17590,39,3
17590,45,0
17590,48,0
17590,53,2
17590,54,0
17590,61,2
17590,62,0
17590,63,0
17590,67,2
17590,68,0
17590,71,1
17590,75,0
17590,77,0
17590,79,0
17590,90,1
17590,91,0
17590,95,0
17590,98,0
17590,100,1
17590,114,0
17590,115,4
17590,117,0
17590,119,0
17590,125,0
17590,127,0
17590,131,0
17590,136,1
17590,138,11
17590,141,2
17590,143,2
17590,145,0
17590,146,0
17590,147,1
17590,149,4
17590,154,24
17590,157,0
17590,159,3
17594,1,0
17594,3,0
17594,10,8
17594,12,0
17594,16,0
17594,31,5
17594,34,0
17594,68,18
17594,71,0
17594,79,10
17594,90,0
17594,94,10
17594,112,8
17594,120,0
17594,130,3
17594,131,0
17594,138,30
17594,141,0
17594,145,0
17594,159,1
17602,5,1
17602,11,25
17602,17,42
17602,18,6
17602,27,0
17602,42,1
17602,44,0
17602,53,2
17602,88,2
17602,94,3
17602,113,2
17602,114,8
17602,134,1
17602,136,0
17602,145,0
17602,149,0
17602,157,0
17602,159,0
17603,0,0
17603,56,15
17603,96,19
17603,121,65
17605,1,0
17605,4,0
17605,5,0
17605,7,0
17605,11,25
17605,14,0
17605,17,1
17605,18,1
17605,27,0
17605,36,0
17605,37,0
17605,44,0
17605,59,1
17605,88,2
17605,94,4
17605,113,1
17605,114,9
17605,136,0
17605,138,30
17605,149,3
17605,153,1
17605,154,2
17605,157,1
17605,158,5
17613,5,0
17613,29,0
17613,31,22
17613,32,5
17613,34,0
17613,37,0
17613,38,0
17613,39,7
17613,44,0
17613,54,0
17613,59,3
17613,64,0
17613,66,0
17613,73,0
17613,79,4
17613,81,0
17613,84,1
17613,88,0
17613,101,1
17613,103,0
17613,116,4
17613,133,0
17613,136,0
17613,138,10
17613,142,13
17613,144,0
17613,145,16
17613,148,0
17613,157,1
17613,158,1
17614,23,73
17614,24,1
17614,35,1
17614,37,0
17614,58,3
17614,65,11
17614,138,7
17618,5,2
17618,10,1
17618,17,6
17618,18,5
17618,24,1
17618,28,4
17618,34,0
17618,53,2
17618,60,24
17618,62,1
17618,85,6
17618,88,4
17618,94,14
17618,96,1
17618,113,0
17618,114,7
17618,141,0
17618,149,9
17618,154,1
17618,159,4
17625,9,0
17625,11,0
17625,13,0
17625,16,2
17625,21,0
17625,23,0
17625,26,3
17625,28,0
17625,30,0
17625,31,0
17625,33,2
17625,34,1
17625,37,0
17625,44,0
17625,45,0
17625,49,3
17625,52,1
17625,58,0
17625,62,1
17625,64,1
17625,65,0
17625,66,0
17625,69,0
17625,70,2
17625,75,3
17625,78,5
17625,83,2
17625,84,0
17625,85,1
17625,90,1
17625,92,1
17625,96,8
17625,97,0
17625,101,0
17625,103,0
17625,104,1
17625,124,0
17625,128,3
17625,131,6
17625,133,0
17625,134,0
17625,136,1
17625,138,16
17625,141,2
17625,142,3
17625,147,0
17625,150,2
17625,156,1
17625,158,4
17627,49,1
17627,55,2
17627,76,48
17627,77,2
17627,93,4
17627,104,28
17627,118,1
17627,122,0
17627,123,4
17627,128,1
17627,136,3
17627,152,0
17627,157,0
17628,38,1
17628,39,21
17628,59,42
17628,92,0
17628,121,33
17630,14,5
17630,17,0
17630,22,6
17630,25,2
17630,37,0
17630,44,0
17630,61,1
17630,68,0
17630,74,10
17630,95,0
17630,97,0
17630,98,7
17630,119,1
17630,121,5
17630,122,32
17630,138,25
17630,154,0
17636,6,3
17636,25,3
17636,76,40
17636,104,4
17636,115,6
17636,158,40
17639,0,1
17639,2,0
17639,7,14
17639,10,4
17639,20,0
17639,21,1
17639,22,4
17639,28,1
17639,31,0
17639,35,3
17639,37,4
17639,38,0
17639,43,0
17639,44,1
17639,45,2
17639,51,0
17639,54,0
17639,63,0
17639,85,40
17639,87,3
17639,90,1
17639,94,4
17639,96,2
17639,114,0
17639,133,0
17639,138,2
17639,159,2
17642,12,1
17642,20,43
17642,59,54
17649,4,4
17649,13,0
17649,20,3
17649,41,63
17649,47,4
17649,151,23
17651,11,1
17651,17,97
17651,114,1
17652,0,0
17652,6,0
17652,8,3
17652,13,0
17652,14,0
17652,20,0
17652,31,13
17652,33,3
17652,79,27
17652,82,10
17652,85,4
17652,86,0
17652,87,1
17652,88,0
17652,89,1
17652,113,1
17652,135,0
17652,138,22
17652,150,0
17652,151,1
17652,154,2
17656,140,100
17657,0,3
17657,23,15
17657,24,1
17657,57,12
17657,75,3
17657,77,4
17657,80,0
17657,89,9
17657,102,3
17657,116,10
17657,127,32
17657,129,0
17657,135,1
17657,152,0
17659,21,1
17659,25,1
17659,30,1
17659,33,0
17659,46,1
17659,57,4
17659,58,2
17659,62,5
17659,64,2
17659,70,0
17659,74,0
17659,77,4
17659,80,6
17659,81,0
17659,93,2
17659,96,26
17659,98,0
